"project","---","acc_average","acc_kurtosis","acc_maximum","acc_median","acc_mininum","acc_mode","acc_skewness","acc_standard_deviation","acc_sum","acc_variance","accm_average","accm_kurtosis","accm_maximum","accm_median","accm_mininum","accm_mode","accm_skewness","accm_standard_deviation","accm_sum","accm_variance","amloc_average","amloc_kurtosis","amloc_maximum","amloc_median","amloc_mininum","amloc_mode","amloc_skewness","amloc_standard_deviation","amloc_sum","amloc_variance","anpm_average","anpm_kurtosis","anpm_maximum","anpm_median","anpm_mininum","anpm_mode","anpm_skewness","anpm_standard_deviation","anpm_sum","anpm_variance","cbo_average","cbo_kurtosis","cbo_maximum","cbo_median","cbo_mininum","cbo_mode","cbo_skewness","cbo_standard_deviation","cbo_sum","cbo_variance","dit_average","dit_kurtosis","dit_maximum","dit_median","dit_mininum","dit_mode","dit_skewness","dit_standard_deviation","dit_sum","dit_variance","lcom4_average","lcom4_kurtosis","lcom4_maximum","lcom4_median","lcom4_mininum","lcom4_mode","lcom4_skewness","lcom4_standard_deviation","lcom4_sum","lcom4_variance","loc_average","loc_kurtosis","loc_maximum","loc_median","loc_mininum","loc_mode","loc_skewness","loc_standard_deviation","loc_sum","loc_variance","mmloc_average","mmloc_kurtosis","mmloc_maximum","mmloc_median","mmloc_mininum","mmloc_mode","mmloc_skewness","mmloc_standard_deviation","mmloc_sum","mmloc_variance","noa_average","noa_kurtosis","noa_maximum","noa_median","noa_mininum","noa_mode","noa_skewness","noa_standard_deviation","noa_sum","noa_variance","noc_average","noc_kurtosis","noc_maximum","noc_median","noc_mininum","noc_mode","noc_skewness","noc_standard_deviation","noc_sum","noc_variance","nom_average","nom_kurtosis","nom_maximum","nom_median","nom_mininum","nom_mode","nom_skewness","nom_standard_deviation","nom_sum","nom_variance","npa_average","npa_kurtosis","npa_maximum","npa_median","npa_mininum","npa_mode","npa_skewness","npa_standard_deviation","npa_sum","npa_variance","npm_average","npm_kurtosis","npm_maximum","npm_median","npm_mininum","npm_mode","npm_skewness","npm_standard_deviation","npm_sum","npm_variance","rfc_average","rfc_kurtosis","rfc_maximum","rfc_median","rfc_mininum","rfc_mode","rfc_skewness","rfc_standard_deviation","rfc_sum","rfc_variance","total_abstract_classes","total_cof","total_eloc","total_loc","total_methods_per_abstract_class","total_modules","total_modules_with_defined_attributes","total_modules_with_defined_methods","total_nom"
"advancemame",,2,0,2,2,2,2,0,0,6,0,"4,49948400412797",0,5,"4,26315789473684","4,23529411764706","~",0,"0,433683403084851","13,4984520123839","0,188081294111257","28,7263345529599",0,"36,4545454545455","27,8421052631579","21,8823529411765","~",0,"7,32622650068776","86,1790036588798","53,6735947393796","1,4618632141852",0,"1,63636363636364","1,63157894736842","1,11764705882353","~",0,"0,298109534435198","4,38558964255559","0,0888692945211703",2,0,2,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"1,66666666666667",0,3,1,1,1,0,"1,15470053837925",5,"1,33333333333333",434,0,529,401,372,"~",0,"83,5404093837228",1302,6979,98,0,120,96,78,"~",0,"21,0713075057055",294,444,"17,6666666666667",0,22,16,15,"~",0,"3,78593889720018",53,"14,3333333333333",0,0,0,0,0,0,0,0,0,0,"15,6666666666667",0,19,17,11,"~",0,"4,16333199893227",47,"17,3333333333333","17,6666666666667",0,22,16,15,"~",0,"3,78593889720018",53,"14,3333333333333","15,6666666666667",0,19,17,11,"~",0,"4,16333199893227",47,"17,3333333333333",87,0,113,96,52,"~",0,"31,4801524773944",261,991,0,1,1276,1302,0,3,3,3,47
"aglets",,"2,60723514211886","53,7937775255686",82,0,0,0,"6,19343375632037","6,87684026083654",1009,"47,2909319730624","1,93772392752151","32,6342836432648","15,6666666666667","1,6",0,1,"4,37409344730579","1,35613775460812","749,899159950823","1,83910960947356","10,3465682396428","10,3425026668348",82,8,0,3,"2,52987337392927","9,81420118183168","4004,12190874177","96,3185448374663","0,855376472576827","3,35587131257525","3,5","0,818181818181818",0,1,"1,18725001669937","0,547188956295863","331,030694887232","0,299415753892156","1,73643410852713","25,8534834401186",25,1,0,0,"3,94418847017745","2,72539215178472",672,"7,42776238100976","1,11627906976744","3,21645942372378",5,1,0,1,"1,60029489472023","1,12181320873226",432,"1,25846487528618","3,2687338501292","9,87675674783409",25,2,0,1,"2,91996502981188","3,74859271679945",1265,"14,0519473564419","105,878552971576","21,7857945138918",1666,47,0,3,"3,89108300932846","173,9692910486",40975,"30265,3142279525","30,5581395348837","8,90091859618224",274,18,0,3,"2,63598023269437","39,1976340177807",11826,"1536,45451259188","4,72868217054263","18,3682274583364",59,2,0,0,"3,75259593112377","7,85795389720099",1830,"61,7474394505363","0,578811369509044","89,1682900988033",29,0,0,0,"8,20467663175072","2,1440037199998",224,"4,59675195137299","8,93023255813954","15,8884408925299",95,6,0,2,"3,03461977574478","9,99288818082547",3456,"99,8578141944813","0,452196382428941","94,7384683684367",30,0,0,0,"8,7389410196978","2,23599013843037",175,"4,99965189915786","5,98966408268734","4,3520729070774",40,4,0,2,"2,00380535215741","6,81243123392222",2318,"46,4092193169191","29,0852713178294","58,0299939768072",582,15,0,2,"5,91099727877052","45,5017561024918",11256,"2070,40980841065",18,"0,00675449518683644",39074,40975,"14,5555555555556",387,278,385,3456
"aimutation",,"3,11764705882353","3,5569189780653",17,2,0,0,"1,95057862916202","4,07748480719931",159,"16,6258823529412","4,15940061369148","4,25221339333957","26,5714285714286",1,0,1,"2,23954133303613","6,55540453197017","212,129431298266","42,973328577775","25,0151977218828","4,17229019543679","178,052631578947",4,0,1,"2,18037130902311","42,480621496758","1275,77508381602","1804,60320275082","1,65360015500729","-0,3794005140799","4,5","1,42105263157895",0,0,"0,724221806717887","1,39975662201574","84,3336079053719","1,95931860087692","2,86274509803921","3,00525537829652",20,0,0,0,"2,00197942281457","4,94780601011453",146,"24,4807843137255","0,254901960784314","1,79093284086303",2,0,0,0,"1,64794823743335","0,483451642045074",13,"0,233725490196078","5,19607843137255","16,8405093020407",70,2,0,1,"4,07710721525499","12,1540439489795",265,"147,720784313725","506,666666666667","15,7913799773302",6989,8,0,0,"3,86313266910322","1219,54497525375",25840,"1487289,94666667","146,235294117647","3,36110530799889",1020,4,0,1,"2,13326116744666","278,496936301662",7458,"77560,5435294118","20,2941176470588","9,9965320469485",213,4,0,0,"3,30064557790273","46,9443475266819",1035,"2203,77176470588","0,235294117647059","34,1860214466225",8,0,0,0,"5,81664072563788","1,19311751800261",12,"1,42352941176471","12,1764705882353","8,07175174921728",108,5,0,0,"2,79377158849964","21,1770686190067",621,"448,468235294118","19,4705882352941","10,1426145936698",213,3,0,0,"3,3291780237145","46,9188034549802",993,"2201,37411764706","11,1764705882353","8,65965877007182",104,4,0,1,"2,93459957757146","20,452585051629",570,"418,308235294118","72,7450980392157","10,5634715817883",761,6,0,0,"3,29509918327381","158,016434985384",3710,"24969,1937254902",1,"0,0623529411764706",25113,25840,6,51,39,41,621
"airsnort",,"3,65","-0,711863360605478",9,"3,5",0,2,"0,303261754319408","2,60111312204683",73,"6,76578947368421","3,34549399772804","1,03800577291496","10,4444444444444","2,85",0,0,"1,17170768264506","2,64314964340257","66,9098799545608","6,98624003741912","28,6981379908508","10,8194691159448",181,"19,8333333333333",0,0,"3,33521157948955","38,3806662702945","573,962759817015","1473,07554335172","1,52319455957754","1,11801201773158","2,22222222222222","1,75",0,2,"-1,37810208749324","0,627244680610756","30,4638911915508","0,393435889354489","3,65","-0,238820279828146",11,4,0,0,"0,508605478430749","3,0655127501044",73,"9,39736842105263",0,0,0,0,0,0,0,0,0,0,"2,75","8,79947858015465",14,"2,5",0,3,"2,86616853025166","2,95358836172651",55,"8,72368421052632","213,8","0,476413962026489",724,120,0,107,"1,23328383835782","212,058978886337",4276,"44969,0105263158","84,8","6,03808438641016",438,57,0,0,"2,37829375264398","99,5006479746158",1696,"9900,37894736842","16,2","0,175864872456047",57,10,0,3,"1,01837088274332","16,4400025611472",324,"270,273684210526",0,0,0,0,0,0,0,0,0,0,"8,35","10,2927584190097",47,"6,5",0,4,"3,16725047233122","9,83696037776325",167,"96,7657894736842","16,2","0,175864872456047",57,10,0,3,"1,01837088274332","16,4400025611472",324,"270,273684210526","8,35","10,2927584190097",47,"6,5",0,4,"3,16725047233122","9,83696037776325",167,"96,7657894736842","45,9","2,87153772841085",198,33,0,0,"1,6814065119868","48,2993952234122",918,"2332,83157894737",0,"0,192105263157895",4360,4276,0,20,19,18,167
"ajaxtags",,"1,83050847457627","21,3809797000919",32,0,0,0,"4,30040899355963","4,9901715206956",108,"24,9018118059614","1,3752288560384","10,545294560526",5,1,1,1,"2,88084175535947","0,702463202533246","81,1385025062657","0,493454550913264","7,33550433175876","0,770547324848931",22,"4,85714285714286",1,"8,33333333333333","1,22736504067049","5,05338299377482","432,794755573767","25,5366796817726","0,784134217093341","-0,495975457259059","2,75","0,444444444444444",0,0,"0,837960671112246","0,759088742739609","46,2639188085071","0,576215719354001","0,966101694915255","-0,0626227861937436",4,1,0,0,"0,879085574346034","1,04989493226236",57,"1,10227936879018","1,28813559322034","-1,18258985947372",4,1,0,0,"0,387313784564611","1,20417159187418",76,"1,4500292226768","4,76271186440678","16,3622323676621",54,2,1,1,"3,89777273686775","8,84607643992882",281,"78,2530683810637","51,0169491525424","4,25651242981095",214,41,2,27,"1,85695707788166","43,9668729234839",3010,"1933,08591466978","14,4915254237288","3,65034662007009",60,13,1,4,"1,59862040831687","10,8998147427407",855,"118,805961426067","2,76271186440678","8,42106741867243",19,2,0,1,"2,69789425625425","3,46578837650525",163,"12,0116890707189","0,508474576271187","23,3348091775573",11,0,0,0,"4,72236496463375","1,74566340868206",30,"3,04734073641146","10,0169491525424","4,82207524965389",55,6,1,2,"2,09844718299323","10,9284373199461",591,"119,430742255991","0,101694915254237","42,3125007124699",4,0,0,0,"6,42227662651252","0,547562474918814",6,"0,299824663939217","8,61016949152542","6,75664924811502",55,5,0,1,"2,36625212649137","10,0241380215072",508,"100,483343074226","21,9152542372881","4,17043282782593",113,18,1,2,"1,86775035066965","22,4470934571857",1293,"503,872004675628",1,"0,0315604909409702",3578,3010,19,59,49,59,591
"akelpad",,"1,81818181818182","-1,62694771468144",4,2,0,0,"0,0260356671662316","1,66241882918727",20,"2,76363636363636","6,86182248862711","5,0855150893947","49,7777777777778",1,0,1,"2,56876709683934","14,6690144229007","75,4800473748983","215,17998413927","41,3603150554624","4,76655270027377","286,666666666667",4,0,1,"2,47084698241521","84,7289063936135","454,963465610086","7178,98757865772","2,25254433720767","-0,529297176497989","3,81481481481481","2,54140127388535",0,3,"-0,844822104576357","1,2834921393833","24,7779877092843","1,64735207185872","1,81818181818182","-1,67857142857143",5,0,0,0,"0,566946709513841","2,52262489554756",20,"6,36363636363636",0,0,0,0,0,0,0,0,0,0,44,"3,04654510782016",247,6,0,1,"2,02607096206323","74,9212920337069",484,"5613,2","5508,09090909091","-1,009792329506",19066,45,0,27,"0,939325129920711","8436,46251049035",60589,"71173899,6909091","977,818181818182","-0,606900196096997",3816,4,0,1,"1,10940238492682","1601,86627520413",10756,"2565975,56363636",166,"-0,533153982308882",605,8,0,0,"0,831705475750595","210,758629716555",1826,"44419,2",0,0,0,0,0,0,0,0,0,0,"116,181818181818","-0,797653259802278",415,27,0,0,"0,985809352242699","160,277770250162",1278,"25688,9636363636",166,"-0,533153982308882",605,8,0,0,"0,831705475750595","210,758629716555",1826,"44419,2","116,181818181818","-0,797653259802278",415,27,0,0,"0,985809352242699","160,277770250162",1278,"25688,9636363636","1233,09090909091","-0,854929885603695",4462,45,0,0,"1,00581269485701","1902,83233389311",13564,"3620770,89090909",0,"0,181818181818182",48501,60589,0,11,7,9,1278
"akrip",,"2,54545454545455","-0,944329131182402",8,1,0,1,"0,928619667878886","3,14208963473789",28,"9,87272727272727","4,31998001998002","-1,11342299192493",7,"5,75",0,0,"-0,723872381499809","2,72830523492894","47,5197802197802","7,44364945494066","48,5279120879121","-0,843899143545883",93,43,0,0,"-0,210939433140121","31,0263156407405","533,807032967033","962,63226223886","1,46182817182817","-0,235912730914278","2,42857142857143","1,5",0,2,"-0,933320015232754","0,803604144761227","16,0801098901099","0,645779621477424","2,54545454545454","-0,335264",5,3,0,3,"-0,458403769618009","1,50755672288882",28,"2,27272727272727",0,0,0,0,0,0,0,0,0,0,"2,72727272727273","4,34921823437655",14,1,0,1,"2,33304858234892","3,95198454174378",30,"15,6181818181818","507,909090909091","0,300183845505192",2017,172,0,0,"1,28091330318792","666,056672445439",5587,"443631,490909091","104,545454545455","-0,352789864329041",232,93,0,0,"0,459183081971742","75,1576524864416",1150,"5648,67272727273","32,7272727272727","-0,457461705542346",98,19,6,7,"0,822454221636129","31,1386926799791",360,"969,618181818182",0,0,0,0,0,0,0,0,0,0,"11,1818181818182","1,20963692011513",50,4,0,4,"1,51196478784419","15,8607577487217",123,"251,563636363636","32,7272727272727","-0,457461705542346",98,19,6,7,"0,822454221636129","31,1386926799791",360,"969,618181818182","11,1818181818182","1,20963692011513",50,4,0,4,"1,51196478784419","15,8607577487217",123,"251,563636363636","94,3636363636364","1,90075430345804",399,43,0,0,"1,64098662359371","118,941391220443",1038,"14147,0545454545",0,"0,254545454545455",4186,5587,0,11,11,9,123
"alba",,"0,428571428571429","-1,91666666666667",1,0,0,0,"0,288675134594813","0,534522483824849",3,"0,285714285714286","1,9077380952381","-1,42683027251742","4,6875",1,0,1,"0,354564403832084","1,86819200540191","13,3541666666667","3,49014136904762","13,814880952381","-1,8195120601608","28,6","13,6666666666667",0,0,"0,0114754046517117","13,5260405263857","96,7041666666667","182,953772321429","0,827380952380952","-1,22320386473365",2,"0,625",0,0,"0,395584306611628","0,777441111943331","5,79166666666667","0,604414682539683","0,428571428571429","2,16666666666667",3,0,0,0,"2,04124145231932","1,13389341902768",3,"1,28571428571429",0,0,0,0,0,0,0,0,0,0,"1,71428571428571","-1,15323675871435",4,2,0,0,"0,197506196092109","1,49602648308619",12,"2,23809523809524","90,8571428571429","1,18524927899715",423,27,0,0,"1,65564733930482","154,923022359954",636,"24001,1428571429","31,2857142857143","-0,618298941837886",99,27,0,0,"0,856506655211729","37,7699805211947",219,"1426,57142857143","2,14285714285714","1,88351038073661",12,0,0,0,"1,92037980672898","4,4131837120372",15,"19,4761904761905",0,0,0,0,0,0,0,0,0,0,"3,85714285714286","1,27855740614579",16,2,0,0,"1,65246228734472","5,63999324552112",27,"31,8095238095238","2,14285714285714","1,88351038073661",12,0,0,0,"1,92037980672898","4,4131837120372",15,"19,4761904761905","3,85714285714286","1,27855740614579",16,2,0,0,"1,65246228734472","5,63999324552112",27,"31,8095238095238","14,5714285714286","2,12325233041671",88,3,0,0,"2,02151388417615","32,4543635630976",102,"1053,28571428571",0,"0,0714285714285714",686,636,0,7,3,5,27
"albumlist",,"2,03067484662577","27,8965395418222",46,1,0,0,"4,92649482856607","5,62777866939056",331,"31,6718927516473","1,39437544921501","12,8521213687314",15,1,0,0,"2,71587762236534","1,97975654377103","227,283198222046","3,91943597260421","8,55040592720122","14,7200975409428",104,1,0,0,"3,01940801877128","13,6057487249152","1393,7161661338","185,116398365531","0,659324054898159","3,70940736540325",4,0,0,0,"1,88700734294141","0,943826940769127","107,4698209484","0,89080929412161","1,69325153374233","26,4681300443508",34,0,0,0,"4,6116518979521","4,24603124547792",276,"18,0287813375748","0,337423312883436","1,46856633492172",2,0,0,0,"1,68509132650153","0,640417098804216",55,"0,410134060440809","1,98773006134969","11,6888181258801",21,1,0,0,"2,99777654149125","3,26218083924204",324,"10,6418238279179","110,159509202454","60,2986270170435",3652,6,0,0,"7,13254299473709","360,948184208909",17956,"130283,591683708","29,5889570552147","10,3319483598635",318,1,0,0,"3,03623361748178","58,0579457308455",4823,"3370,7250624858","4,14723926380368","42,9190849280028",66,3,0,0,"5,68743521703686","6,90788878865848",676,"47,7189275164735","0,245398773006135","45,871724051754",13,0,0,0,"6,68416257188594","1,48279026488176",40,"2,19866696962811","5,65030674846626","26,5614511363351",99,1,0,0,"4,56327134652891","11,9698869814952",921,"143,278194349769","2,8159509202454","2,78997809058782",17,2,0,0,"1,7008689564444","3,57674116073691",459,"12,7930773309096","4,19631901840491","8,79327645555022",44,1,0,0,"2,79576424793779","7,55707410859416",684,"57,1093690827842","26,1472392638037","72,4716215465116",961,1,0,0,"7,82317351396867","90,0011819626663",4262,"8100,21275467697",1,"0,012535029917443",18019,17956,15,163,124,86,921
"albumshaper",,"1,29251700680272","19,2766950611977",23,0,0,0,"4,2753452995122","3,49208671837934",190,"12,1946696486814","1,98515297018944","3,03659400455299",12,"1,25",0,0,"1,67009024536142","2,40212776686496","291,817486617848","5,77021780834362","14,6223120105945","2,69966602088595","97,75",9,0,0,"1,44508030941045","17,4975757474433","2149,47986555739","306,165157037515","0,838115433977368","0,977369912508785","4,5","0,6",0,0,"1,04250475693132","0,890061157204307","123,202968794673","0,79220886356387","1,07482993197279","4,27128426468297",9,0,0,0,"2,00997904840227","1,73240048588122",158,"3,0012114434815","0,217687074829932","4,54724925037319",2,0,0,0,"2,4993579439679","0,591225877641904",32,"0,34954803839344","1,89795918367347","28,1300120160845",27,1,0,0,"4,33642751816584","3,11807521827421",279,"9,72239306681577","150,183673469388","27,6652591438719",2517,27,0,0,"4,84776181179584","345,597794981395",22077,"119437,835896002","49,1360544217687","4,23753878333426",343,17,0,0,"1,99231790435409","71,7024520946152",7223,"5141,24163638058","4,37414965986395","12,3407834602397",53,1,0,0,"3,25395853252448","8,32656327364725",643,"69,3316559500513","0,129251700680272","89,7466893892284",10,0,0,0,"9,11036946008598","0,92360304617177",19,"0,853042586897773","5,91156462585034","21,2587734609658",79,2,0,0,"3,93788441422066","10,0593615977534",869,"101,190755754357","0,959183673469388","23,5617414681394",16,0,0,0,"4,63353438446665","2,47971924786351",141,"6,14900754822477","4,75510204081633","27,4923914724174",73,2,0,0,"4,63688805656507","8,97530236582643",699,"80,5560525580095","26,5102040816326","10,8239589052544",281,4,0,0,"3,24367040446871","52,1497274513083",3897,"2719,59407324574",4,"0,00885285621097756",21544,22077,"13,5",147,81,92,869
"alleg",,"6,35351882160393","37,9484413654449",196,1,0,0,"5,68209740183727","20,0672492309224",3882,"402,694491695956","3,23399939733411","67,6351273818516",82,1,0,0,"6,45031817782501","5,82677802767537","1975,97363177114","33,9513421838004","20,9296414669709","44,5061143920643",476,"7,71428571428571",0,0,"5,0540368140684","36,8303061184266","12788,0109363193","1356,47144877701","1,30436348496937","4,18898819225469","9,25","1,14285714285714",0,0,"1,50725761890292","1,39892066137788","796,966089316284","1,95697901682992","6,35351882160393","4,19553552480064",54,1,0,0,"1,74242671830456","8,61390792432468",3882,"74,1994097287435",0,0,0,0,0,0,0,0,0,0,"5,06710310965629","75,0182242631275",215,1,0,0,"7,26175271690236","15,1234401050377",3096,"228,718440610662","191,89852700491","24,5146610634734",3863,38,0,0,"4,22785374313583","386,279716260831",117250,"149212,019194548","56,379705400982","7,15277818080104",573,14,0,0,"2,2879353837651","83,4311526157845",34448,"6960,75722679832","6,45499181669394","299,025412787227",335,3,0,0,"14,9972995820542","15,8807808514176",3944,"252,199200450753",0,0,0,0,0,0,0,0,0,0,"9,47626841243862","29,5498719788671",215,2,0,0,"4,78037554617085","21,3255947927729",5790,"454,780993265542","6,44189852700491","298,827041133547",335,3,0,0,"14,9903720385738","15,8840412435171",3936,"252,302766225752","9,47626841243862","29,5498719788671",215,2,0,0,"4,78037554617085","21,3255947927729",5790,"454,780993265542","53,7250409165303","41,4444462262364",1333,12,0,0,"5,2248176929152","113,125186762813",32826,"12797,3078801213",0,"0,0104156046255802",129791,117250,0,611,479,375,5790
"alliancep2p",,"3,66666666666667","17,6667496027385",60,1,0,0,"3,91507614458872","8,45560208997033",660,"71,4972067039105","2,24148950565896","55,6580198058579","24,5","1,73508771929825",0,1,"6,14980009406205","2,21390276462884","403,468111018612","4,90136545123124","8,28577415480585","22,4695081756646","81,5555555555556","5,71785714285714",0,1,"4,01615736275851","9,53198094170362","1491,43934786505","90,858660673001","1,03362264913322","20,1085533543705",7,"0,833333333333333",0,1,"3,86157645074187","0,919163108243438","186,052076843979","0,844860819555738","3,11666666666667","1,73448134415666",18,2,0,0,"1,34163166830755","3,48384139104937",561,"12,1371508379888","0,827777777777778","1,29571598812486",4,1,0,1,"0,987569263951367","0,824421622589993",149,"0,679671011793917","2,9","30,9412121612053",30,2,0,1,"4,60594826279301","3,26501687522909",522,"10,6603351955307","66,5611111111111","16,150887946019",734,"34,5",0,14,"3,36017154524675","92,9590024303012",11981,"8641,37613283675","25,2444444444444","115,644708775474",707,"14,5",0,4,"9,99295577987628","56,629307435139",4544,"3206,87846058349","3,60555555555556","7,78542598556996",29,2,0,0,"2,31064777630028","4,34348831598363",649,"18,8658907510863","0,444444444444444","74,4953470709315",21,0,0,0,"7,91448892825562","1,93244055672515",80,"3,73432650527622","8,65555555555556","6,81019341368552",59,5,0,4,"2,37802801135195","9,21458779225929",1558,"84,9086281812539","0,444444444444444","22,7293059488908",9,0,0,0,"4,51979776540358","1,31268934669201",80,"1,72315332091869","7,50555555555555","9,06286811541061",58,4,0,4,"2,66530558092","8,48297488020125",1351,"71,9608628181254","30,3833333333333","4,73969433413118",188,"16,5",0,6,"2,10938416973301","34,9903857505468",5469,"1224,32709497207",10,"0,0204841713221601",13662,11981,"13,5",180,138,177,1558
"amanda",,"6,00583090379008","50,9575730075581",169,1,0,0,"6,44636378631235","16,1223382442669",2060,"259,929790462551","4,50498040575294","114,370608767224","121,2","2,63157894736842",0,1,"9,16759214461146","8,35675998144553","1545,20827917326","69,8354373874894","35,2253658725182","103,96711427976","810,4","24,3823529411765",0,0,"8,38510301103144","56,4157850944352","12082,3004942737","3182,74080782149","1,923345045291","2,14985203157382",7,"1,92307692307692",0,2,"0,803528098974019","1,1273256200811","659,707350534814","1,27086305369124","6,00583090379009","10,9601104721113",59,4,0,0,"2,5499027098535","7,23175023871694",2060,"52,2982115151825",0,0,0,0,0,0,0,0,0,0,"10,1895043731778","15,4512871978758",146,2,0,1,"3,77119718535633","22,5150165754117",3495,"506,925971391063","562,95335276968","18,0372431159677",8070,175,0,0,"3,48206517967312","917,441505463062",193093,"841698,915946329","121,064139941691","140,79417840937",3810,68,0,0,"10,1507438943757","248,750389161418",41525,"61876,7561079569","17,7609329446064","64,9466174403383",613,2,0,0,"7,19843368169468","51,8580607938873",6092,"2689,25846930251",0,0,0,0,0,0,0,0,0,0,"20,5247813411079","19,4533718381421",303,7,0,1,"3,752712604594","36,1767727556432",7040,"1308,75888701345","17,7609329446064","64,9466174403383",613,2,0,0,"7,19843368169468","51,8580607938873",6092,"2689,25846930251","20,5247813411079","19,4533718381421",303,7,0,1,"3,752712604594","36,1767727556432",7040,"1308,75888701345","111,142857142857","45,3303463500472",2349,37,0,0,"5,53318217956352","212,935346967816",38122,"45341,4619883041",0,"0,0175609090754096",207891,193093,0,343,207,312,7040
"amarok",,"2,0796568627451","113,989353414238",102,0,0,0,"8,59881107820391","5,91616505532655",1697,"35,001008961867","1,66273857928669","91,4711671112366",44,1,0,0,"7,9970533786495","2,94818895318333","1356,79468069794","8,6918181036722","11,0461213558486","35,7460651173702","228,5","4,67708333333333",0,0,"4,95998098419381","19,8117242065952","9013,63502637248","392,504416038191","0,981681130428456","15,177239695812",12,"0,666666666666667",0,0,"3,23196112238528","1,38504460436458","801,05180242962","1,91834855607945","1,83946078431373","45,4263355624989",63,0,0,0,"5,58538088858383","4,77441665890358",1501,"22,795054432816","0,259803921568628","6,97350988135744",4,0,0,0,"2,59208696305713","0,603590045561692",212,"0,364320943101166","4,12990196078431","55,9373389553574",135,1,0,0,"6,62899405171675","10,7418241354645",3370,"115,386785757248","160,200980392157","134,097049910313",10353,"18,5",0,0,"9,91009098698146","588,016872007861",130724,"345763,841765909","50,6531862745098","271,49474284305",4238,8,0,0,"15,4080708465682","229,470243073242",41333,"52656,5924560929","4,05637254901961","23,2364560648755",62,2,0,0,"4,13464446407888","7,00459155833327",3310,"49,0643028990738","0,178921568627451","192,879363510652",22,0,0,0,"12,1161315631054","1,13065345728333",146,"1,27837724046674","8,23897058823528","53,8485572803323",242,3,0,0,"6,05687130099255","18,1662533737256",6723,"330,012761638398","1,94852941176471","46,9357379388872",58,0,0,0,"5,82954858017266","4,86225454980602",1590,"23,6415193071093","6,94975490196078","65,8938618589061",242,2,0,0,"6,71835941677589","16,6980010541279",5671,"278,823239203657","33,5245098039215","159,831415548589",2231,5,0,0,"10,7906064826671","120,145818917848",27356,"14435,0178034404",22,"0,00255172621195718",140842,130724,"8,45454545454546",816,560,567,6723
"ambulant",,"3,21546391752577","296,906423519266",338,0,0,0,"15,0706545633524","14,780400378091",3119,"218,460235336674","1,29133903972122","155,610412635734",40,1,0,0,"9,76745645682631","2,0558317207857","1252,59886852958","4,22644406418869","5,89658441907526","50,8372071448611","150,333333333333","1,45",0,0,"5,01549170342034","9,96330865872421","5719,68688650301","99,2675194290089","0,719510410289503","7,82546183426763","8,66666666666667","0,5",0,0,"1,8901358574892","0,878781522072598","697,925097980818","0,772256963536232","1,61649484536082","495,757849033198",163,0,0,0,"19,4294912489372","6,12809060059968",1568,"37,5534944091581","1,11237113402062","0,870676278929144",6,1,0,0,"1,2241262702716","1,39390962834894",1079,"1,94298405200387","3,44432989690721","765,37707940745",478,1,0,0,"26,3257541278044","16,1626630158241",3341,"261,231675763089","58,9917525773196","665,325111231561",10039,6,0,0,"24,124599017623","352,465838223469",57222,"124232,167114572","14,5237113402062","40,4706112907511",374,3,0,0,"5,21268347143929","30,8448622292826",14088,"951,405525943421","2,07113402061856","221,937250056455",120,1,0,0,"11,9136779349984","5,52656514892216",2009,"30,542922345281","0,677319587628866","84,3708683770135",38,0,0,0,"7,85496840952904","2,45327880912509",657,"6,01857691530221","6,21237113402062","708,505115937623",829,2,0,0,"24,9934271367518","28,5763014883981",6026,"816,605006755823","0,824742268041238","575,106474737452",120,0,0,0,"21,9680472935052","4,37275151544867",800,"19,1209558158586","5,63092783505155","735,302104673778",829,2,0,0,"25,6618471448078","28,3316251321093",5462,"802,680982626366","19,5185567010309","496,33631769894",2415,"3,5",0,0,"20,1546234838187","91,5749940292353",18933,"8385,97953145447",84,"0,00331833221622888",87603,57222,"7,33333333333333",970,501,645,6026
